Label,Image_Path
ಒಡನಾಡಿ,kannada_ocr_images/word_36159.png
ಅವರ,kannada_ocr_images/word_36160.png
ಜೀವನ,kannada_ocr_images/word_36161.png
ದೈನಂದಿನ,kannada_ocr_images/word_36162.png
ಚಟುವಟಿಕೆಗಳ,kannada_ocr_images/word_36163.png
ಕುರಿತು,kannada_ocr_images/word_36164.png
ಅರಿವು,kannada_ocr_images/word_36165.png
ಮೂಡಿಸುವುದು,kannada_ocr_images/word_36166.png
ಹಾಗೂ,kannada_ocr_images/word_36167.png
ಅಂಗನವಾಡಿ,kannada_ocr_images/word_36168.png
ಪುಟಾಣಿಗಳಿಗೂ,kannada_ocr_images/word_36169.png
ಚಟುವಟಿಕೆ,kannada_ocr_images/word_36170.png
ನಡೆಸುವುದು,kannada_ocr_images/word_36171.png
ತಿಳಿದಿರುವಂತೆ,kannada_ocr_images/word_36172.png
ಕಾಲೊನಿ,kannada_ocr_images/word_36173.png
ಜನರ,kannada_ocr_images/word_36174.png
ಜೀವನ,kannada_ocr_images/word_36175.png
ಮನೆಗಳು,kannada_ocr_images/word_36176.png
ನೋಡಿದರೆ,kannada_ocr_images/word_36177.png
ಸರಿಯಾಗಿ,kannada_ocr_images/word_36178.png
ಬೆಳಕೂ,kannada_ocr_images/word_36179.png
ಹರಿಯದ,kannada_ocr_images/word_36180.png
ನಾತ,kannada_ocr_images/word_36181.png
ಬೀರುವ,kannada_ocr_images/word_36182.png
ತೆರೆದ,kannada_ocr_images/word_36183.png
ಬಂದಂತೆ,kannada_ocr_images/word_36184.png
ತಿರುಗುವ,kannada_ocr_images/word_36185.png
ಬೀದಿ,kannada_ocr_images/word_36186.png
ಕಿರಿದಾದ,kannada_ocr_images/word_36187.png
ಓಣಿಗಳು,kannada_ocr_images/word_36188.png
ಕಾಲೊನಿಯ,kannada_ocr_images/word_36189.png
ಇದು,kannada_ocr_images/word_36190.png
ಕಾಲೊನಿಯ,kannada_ocr_images/word_36191.png
ಮನೆ,kannada_ocr_images/word_36192.png
ಬಿಡಿಸಿರೋ,kannada_ocr_images/word_36193.png
ಯಾವಾಗಲೂ,kannada_ocr_images/word_36194.png
ಮುಡಿಯ,kannada_ocr_images/word_36195.png
ಕೈ,kannada_ocr_images/word_36196.png
ಗಾಜಿನ,kannada_ocr_images/word_36197.png
ಬಳೆ,kannada_ocr_images/word_36198.png
ಲಕ್ಷಣವಾಗಿ,kannada_ocr_images/word_36199.png
ಕಾಣುವ,kannada_ocr_images/word_36200.png
ಊರು,kannada_ocr_images/word_36201.png
ಅದೇ,kannada_ocr_images/word_36202.png
ರೀತಿ,kannada_ocr_images/word_36203.png
ಜೀವನ,kannada_ocr_images/word_36204.png
ಹೋಳಿಗಳಂಥ,kannada_ocr_images/word_36205.png
ಇಡೀ,kannada_ocr_images/word_36206.png
ಕಾಲೊನಿಯೇ,kannada_ocr_images/word_36207.png
ಸೇರಿ,kannada_ocr_images/word_36208.png
ಹಾಡಿ,kannada_ocr_images/word_36209.png
ತಂಟೆ,kannada_ocr_images/word_36210.png
ಹುಡುಗರು,kannada_ocr_images/word_36211.png
ಹಲವಾರು,kannada_ocr_images/word_36212.png
ಬಾರಿ,kannada_ocr_images/word_36213.png
ನನಗೆ,kannada_ocr_images/word_36214.png
ಮಿತವಾದ,kannada_ocr_images/word_36215.png
ಜೀವನ,kannada_ocr_images/word_36216.png
ಹಲವಾರು,kannada_ocr_images/word_36217.png
ನಡುವೆಯೂ,kannada_ocr_images/word_36218.png
ಈ,kannada_ocr_images/word_36219.png
ಜನರ,kannada_ocr_images/word_36220.png
ಜೀವನ,kannada_ocr_images/word_36221.png
ಹೀಗೆ,kannada_ocr_images/word_36222.png
ಎರಡು,kannada_ocr_images/word_36223.png
ದಿನದಂತೆ,kannada_ocr_images/word_36224.png
ಸುಮಾರು,kannada_ocr_images/word_36225.png
ಕಾಲ,kannada_ocr_images/word_36226.png
ಈ,kannada_ocr_images/word_36227.png
ಕಾಲೊನಿಗೆ,kannada_ocr_images/word_36228.png
ಭೇಟಿ,kannada_ocr_images/word_36229.png
ಹಲವಾರು,kannada_ocr_images/word_36230.png
ಹಾಗೂ,kannada_ocr_images/word_36231.png
ಗಮನ,kannada_ocr_images/word_36232.png
ಈ,kannada_ocr_images/word_36233.png
ವಾಸಿಸುವ,kannada_ocr_images/word_36234.png
ಸಂಸಾರದ,kannada_ocr_images/word_36235.png
ಮೇಲೆ,kannada_ocr_images/word_36236.png
ಆಕೆ,kannada_ocr_images/word_36237.png
ಅನೇಕ,kannada_ocr_images/word_36238.png
ಹಾಗೆಯೇ,kannada_ocr_images/word_36239.png
ಕಥೆ,kannada_ocr_images/word_36240.png
ಗಂಡಂದಿರು,kannada_ocr_images/word_36241.png
ಬೇರೆ,kannada_ocr_images/word_36242.png
ಸಮಾಜದ,kannada_ocr_images/word_36243.png
ಮಾತುಗಳ,kannada_ocr_images/word_36244.png
ನಡುವೆಯೂ,kannada_ocr_images/word_36245.png
ದುಡಿದು,kannada_ocr_images/word_36246.png
ಜೀವನ,kannada_ocr_images/word_36247.png
ಸಾಗಿಸಲೇ,kannada_ocr_images/word_36248.png
ಗಂಡನ,kannada_ocr_images/word_36249.png
ನಿಭಾಯಿಸಲು,kannada_ocr_images/word_36250.png
ಕಾಲೇಜಿಗೆ,kannada_ocr_images/word_36251.png
ಹೋಗುವ,kannada_ocr_images/word_36252.png
ಯುವತಿಯರು,kannada_ocr_images/word_36253.png
ಮದುವೆ,kannada_ocr_images/word_36254.png
ಸಿಲುಕಿ,kannada_ocr_images/word_36255.png
ಅಡುಗೆ,kannada_ocr_images/word_36256.png
ಕೋಣೆಗೆ,kannada_ocr_images/word_36257.png
ಬದುಕುವುದು,kannada_ocr_images/word_36258.png
ಹೀಗೆ,kannada_ocr_images/word_36259.png
ವಂಚಿತರಾಗಿ,kannada_ocr_images/word_36260.png
ಬದುಕುವ,kannada_ocr_images/word_36261.png
ಅಸಹಾಯಕ,kannada_ocr_images/word_36262.png
ಜೀವಗಳು,kannada_ocr_images/word_36263.png
ಆದರೂ,kannada_ocr_images/word_36264.png
ತಮಗಾದ,kannada_ocr_images/word_36265.png
ಆಗಬಾರದು,kannada_ocr_images/word_36266.png
ಹಂಬಲ,kannada_ocr_images/word_36267.png
ಬದುಕಿನ,kannada_ocr_images/word_36268.png
ಎದುರಿಸಿ,kannada_ocr_images/word_36269.png
ಜೀವನ,kannada_ocr_images/word_36270.png
ಛಲ,kannada_ocr_images/word_36271.png
ಹಲವಾರು,kannada_ocr_images/word_36272.png
ಮಹಿಳೆಯರು,kannada_ocr_images/word_36273.png
ಓಡಾಡಿದರೆ,kannada_ocr_images/word_36274.png
ಆಡಂಬರ,kannada_ocr_images/word_36275.png
ದುಡಿಯುವ,kannada_ocr_images/word_36276.png
ಈ,kannada_ocr_images/word_36277.png
ಸಬಲ,kannada_ocr_images/word_36278.png
ಮಹಿಳೆಯ,kannada_ocr_images/word_36279.png
ಕಳೆ,kannada_ocr_images/word_36280.png
ಇವರ,kannada_ocr_images/word_36281.png
ಯಾವಾಗಲೂ,kannada_ocr_images/word_36282.png
ಎದುರಿಸಿ,kannada_ocr_images/word_36283.png
ಬದುಕುವುದು,kannada_ocr_images/word_36284.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_36285.png
ದಿನವಿಡೀ,kannada_ocr_images/word_36286.png
ಮೋಸದ,kannada_ocr_images/word_36287.png
ಬಲೆಗೆ,kannada_ocr_images/word_36288.png
ಬಂದಾಗಲೂ,kannada_ocr_images/word_36289.png
ಜೀವನದ,kannada_ocr_images/word_36290.png
ಜೀವನವೇ,kannada_ocr_images/word_36291.png
ಬೇಡ,kannada_ocr_images/word_36292.png
ಹಲವಾರು,kannada_ocr_images/word_36293.png
ಇವರ,kannada_ocr_images/word_36294.png
ಜೀವನವು,kannada_ocr_images/word_36295.png
ಏನೇ,kannada_ocr_images/word_36296.png
ಬಂದರೂ,kannada_ocr_images/word_36297.png
ಬದುಕುವ,kannada_ocr_images/word_36298.png
ಛಲ,kannada_ocr_images/word_36299.png
ಹಾಗೂ,kannada_ocr_images/word_36300.png
ಬೇಕಾದರೂ,kannada_ocr_images/word_36301.png
ಎದುರಿಸಬಹುದು,kannada_ocr_images/word_36302.png
ಈ,kannada_ocr_images/word_36303.png
ನಾನು,kannada_ocr_images/word_36304.png
ಜೀವನ,kannada_ocr_images/word_36305.png
ಆಫ್,kannada_ocr_images/word_36306.png
ರೋಶನಿ,kannada_ocr_images/word_36307.png
ಮಂಗಳೂರು,kannada_ocr_images/word_36308.png
ಎರಡೂ,kannada_ocr_images/word_36309.png
ವಿರೋಧಿಗಳು,kannada_ocr_images/word_36310.png
ಮೊದಲು,kannada_ocr_images/word_36311.png
ಈಗ,kannada_ocr_images/word_36312.png
ಏನೂ,kannada_ocr_images/word_36313.png
ಕೆಲ,kannada_ocr_images/word_36314.png
ನಮಗೆ,kannada_ocr_images/word_36315.png
ಏನೂ,kannada_ocr_images/word_36316.png
ನಾನು,kannada_ocr_images/word_36317.png
ಅವಕಾಶವಂಚಿತರಿಗೆ,kannada_ocr_images/word_36318.png
ಕನಕದಾಸರ,kannada_ocr_images/word_36319.png
ಕನಸಿನ,kannada_ocr_images/word_36320.png
ಸಮ,kannada_ocr_images/word_36321.png
ಸಮಾಜ,kannada_ocr_images/word_36322.png
ದೃಢವಾಗಿ,kannada_ocr_images/word_36323.png
ವಿವಿಧ,kannada_ocr_images/word_36324.png
ಶಾಖಾಮಠದ,kannada_ocr_images/word_36325.png
ಶಿವಾನಂದಪುರಿ,kannada_ocr_images/word_36326.png
ವಿಧಾನಸಭಾ,kannada_ocr_images/word_36327.png
ಸಚಿವ,kannada_ocr_images/word_36328.png
ಅವರೂ,kannada_ocr_images/word_36329.png
ಮಾಜಿ,kannada_ocr_images/word_36330.png
ಶಾಸಕ,kannada_ocr_images/word_36331.png
ಜೊತೆಗಿನ,kannada_ocr_images/word_36332.png
ಚುನಾವಣೆ,kannada_ocr_images/word_36333.png
ಸೋನಿಯಾ,kannada_ocr_images/word_36334.png
ನೀಡಿದ,kannada_ocr_images/word_36335.png
ಹೇಳಿಕೆ,kannada_ocr_images/word_36336.png
ಅದು,kannada_ocr_images/word_36337.png
ಜತೆ,kannada_ocr_images/word_36338.png
ಜೆಡಿಎಸ್,kannada_ocr_images/word_36339.png
ಮೇಲೆ,kannada_ocr_images/word_36340.png
ಯಾವುದೇ,kannada_ocr_images/word_36341.png
ಪರಿಣಾಮ,kannada_ocr_images/word_36342.png
ಜಾತಿ,kannada_ocr_images/word_36343.png
ಜನಗಣತಿ,kannada_ocr_images/word_36344.png
ಆಯೋಗ,kannada_ocr_images/word_36345.png
ತಕ್ಷಣ,kannada_ocr_images/word_36346.png
ಬಿಡುಗಡೆ,kannada_ocr_images/word_36347.png
ಮಾಡಲಾಗುವುದು,kannada_ocr_images/word_36348.png
ಅವರು,kannada_ocr_images/word_36349.png
ಬಿಸಿಯೂಟ,kannada_ocr_images/word_36350.png
ಇಲಾಖೆ,kannada_ocr_images/word_36351.png
ಸಚಿವರು,kannada_ocr_images/word_36352.png
ಭೇಟಿ,kannada_ocr_images/word_36353.png
ನೀಡಿ,kannada_ocr_images/word_36354.png
ಮನವಿ,kannada_ocr_images/word_36355.png
ಆಲಿಸುವರು,kannada_ocr_images/word_36356.png
ಹೇರಲು,kannada_ocr_images/word_36357.png
ಸಭೆ,kannada_ocr_images/word_36358.png
ಹೇರಲು,kannada_ocr_images/word_36359.png
ಸಭೆ,kannada_ocr_images/word_36360.png
ರಾಮಮಂದಿರ,kannada_ocr_images/word_36361.png
ಕಾನೂನು,kannada_ocr_images/word_36362.png
ರೂಪಿಸಬೇಕು,kannada_ocr_images/word_36363.png
ಬಿಜೆಪಿ,kannada_ocr_images/word_36364.png
ಮೇಲೆ,kannada_ocr_images/word_36365.png
ಹೇರಲು,kannada_ocr_images/word_36366.png
ಕೊನೆಗೆ,kannada_ocr_images/word_36367.png
ಹಾಗೂ,kannada_ocr_images/word_36368.png
ರಾಮಮಂದಿರ,kannada_ocr_images/word_36369.png
ಚಳವಳಿಗೆ,kannada_ocr_images/word_36370.png
ನೀಡಲು,kannada_ocr_images/word_36371.png
ವಿಶೇಷ,kannada_ocr_images/word_36372.png
ಆಚರಣೆಗಳು,kannada_ocr_images/word_36373.png
ಹಾಗೂ,kannada_ocr_images/word_36374.png
ಸಂವಾದ,kannada_ocr_images/word_36375.png
ರಾಮಮಂದಿರ,kannada_ocr_images/word_36376.png
ಆ,kannada_ocr_images/word_36377.png
ಪಕ್ಷದ,kannada_ocr_images/word_36378.png
ರಾಮಮಂದಿರ,kannada_ocr_images/word_36379.png
ಸಚಿವ,kannada_ocr_images/word_36380.png
ರೈತ,kannada_ocr_images/word_36381.png
ಫಸಲ್,kannada_ocr_images/word_36382.png
ಬಿಮಾ,kannada_ocr_images/word_36383.png
ರೈತರಿಗೆ,kannada_ocr_images/word_36384.png
ಭಾರಿ,kannada_ocr_images/word_36385.png
ಮೋಸ,kannada_ocr_images/word_36386.png
ಕೆಪಿಸಿಸಿ,kannada_ocr_images/word_36387.png
ಮಂಗಳವಾರ,kannada_ocr_images/word_36388.png
ಮಾತನಾಡಿದ,kannada_ocr_images/word_36389.png
ರೈತರ,kannada_ocr_images/word_36390.png
ಮೂಗಿಗೆ,kannada_ocr_images/word_36391.png
ಸವರುವ,kannada_ocr_images/word_36392.png
ಕೆಲಸ,kannada_ocr_images/word_36393.png
ಮೂಲಕ,kannada_ocr_images/word_36394.png
ರೈತರಿಗೆ,kannada_ocr_images/word_36395.png
ಬೆಳೆ,kannada_ocr_images/word_36396.png
ವಿಮೆ,kannada_ocr_images/word_36397.png
ಬಿಮಾ,kannada_ocr_images/word_36398.png
ಯೋಜನೆ,kannada_ocr_images/word_36399.png
ಜಾರಿಗೆ,kannada_ocr_images/word_36400.png
ಈ,kannada_ocr_images/word_36401.png
ಇದರ,kannada_ocr_images/word_36402.png
ಕಂಪನಿಗೆ,kannada_ocr_images/word_36403.png
ಅನುಕೂಲ,kannada_ocr_images/word_36404.png
ಮಾಡಿಕೊಡುವ,kannada_ocr_images/word_36405.png
ಕೋಟಿ,kannada_ocr_images/word_36406.png
ನಡೆದಿದೆ,kannada_ocr_images/word_36407.png
ಆರೋಪಿಸಿ,kannada_ocr_images/word_36408.png
ಸಿಬಿಐಗೆ,kannada_ocr_images/word_36409.png
ದೂರು,kannada_ocr_images/word_36410.png
ಪೂರಕವಾಗಿ,kannada_ocr_images/word_36411.png
ಕೆಲವು,kannada_ocr_images/word_36412.png
ವಿಭಾಗದ,kannada_ocr_images/word_36413.png
ಮೀಗಾ,kannada_ocr_images/word_36414.png
ಸಿಬಿಐ,kannada_ocr_images/word_36415.png
ದಾಖಲೆ,kannada_ocr_images/word_36416.png
ವಿಮಾ,kannada_ocr_images/word_36417.png
ಕಂಪೆನಿ,kannada_ocr_images/word_36418.png
ರೈತರಿಗೆ,kannada_ocr_images/word_36419.png
ಕೋಟಿ,kannada_ocr_images/word_36420.png
ವಂಚಿಸಿದೆ,kannada_ocr_images/word_36421.png
ಅವರು,kannada_ocr_images/word_36422.png
ಮೊದಲು,kannada_ocr_images/word_36423.png
ಐವರು,kannada_ocr_images/word_36424.png
ಮಾಡಿ,kannada_ocr_images/word_36425.png
ಆದೇಶ,kannada_ocr_images/word_36426.png
ಇಲಾಖೆಯ,kannada_ocr_images/word_36427.png
ಇಲಾಖೆಯ,kannada_ocr_images/word_36428.png
ನಗರ,kannada_ocr_images/word_36429.png
ಕುಡಿಯುವ,kannada_ocr_images/word_36430.png
ನೀರು,kannada_ocr_images/word_36431.png
ಹಾಗೂ,kannada_ocr_images/word_36432.png
ಒಳಚರಂಡಿ,kannada_ocr_images/word_36433.png
ಮಂಡಳಿ,kannada_ocr_images/word_36434.png
ಹಾಗೂ,kannada_ocr_images/word_36435.png
ಇಲಾಖೆಯ,kannada_ocr_images/word_36436.png
ಪಂಚಾಯಿತಿ,kannada_ocr_images/word_36437.png
ಕೋಟಿ,kannada_ocr_images/word_36438.png
ಬಿಡುಗಡೆ,kannada_ocr_images/word_36439.png
ತುಳುನಾಡಿ,kannada_ocr_images/word_36440.png
ಉಳಿಸಿ,kannada_ocr_images/word_36441.png
ತೆರದ,kannada_ocr_images/word_36442.png
ಮನಸಿನ,kannada_ocr_images/word_36443.png
ಮಹಿಳಾ,kannada_ocr_images/word_36444.png
ವನಿತಾ,kannada_ocr_images/word_36445.png
ಜಿ,kannada_ocr_images/word_36446.png
ಪೈಯವರು,kannada_ocr_images/word_36447.png
೩,kannada_ocr_images/word_36448.png
ಶನಿವಾರದಂದು,kannada_ocr_images/word_36449.png
ಸಬ್,kannada_ocr_images/word_36450.png
ಉಪ,kannada_ocr_images/word_36451.png
ಮೇಯರ್,kannada_ocr_images/word_36452.png
ಗೀತಾ,kannada_ocr_images/word_36453.png
ದಿನಕರ್,kannada_ocr_images/word_36454.png
ಅತಿಥಿಗಳಾಗಿ,kannada_ocr_images/word_36455.png
೫ರಂದು,kannada_ocr_images/word_36456.png
ವರೆಗೆ,kannada_ocr_images/word_36457.png
ನಯನಗೌರಿ,kannada_ocr_images/word_36458.png
ಹರಿಕತೆ,kannada_ocr_images/word_36459.png
ದೇವಿ,kannada_ocr_images/word_36460.png
ವರೆಗೆ,kannada_ocr_images/word_36461.png
ನಡೆಸಿ,kannada_ocr_images/word_36462.png
ಎಮ್,kannada_ocr_images/word_36463.png
ಆರ್,kannada_ocr_images/word_36464.png
ಪಿ,kannada_ocr_images/word_36465.png
ಡಿಜಿಎಮ್,kannada_ocr_images/word_36466.png
ಲಕ್ಷಿ,kannada_ocr_images/word_36467.png
ಕುಮಾರನ್,kannada_ocr_images/word_36468.png
ಸಾಹಿತಿಗಳಾದ,kannada_ocr_images/word_36469.png
ಪರಮೇಶಿ,kannada_ocr_images/word_36470.png
ಕಲಾವಿದೆ,kannada_ocr_images/word_36471.png
ಶಶಿ,kannada_ocr_images/word_36472.png
ವಿ,kannada_ocr_images/word_36473.png
ಅತಿಥಿಗಳಾಗಿ,kannada_ocr_images/word_36474.png
ಕಲಾವಿದರಾಗಿ,kannada_ocr_images/word_36475.png
ಬಿಡಿಸಿ,kannada_ocr_images/word_36476.png
ತೋರಲು,kannada_ocr_images/word_36477.png
ಚಾವಡಿಯ,kannada_ocr_images/word_36478.png
ವೀಣಾ,kannada_ocr_images/word_36479.png
ಆಶಾ,kannada_ocr_images/word_36480.png
ಸುಧಾ,kannada_ocr_images/word_36481.png
ವೀಣಾ,kannada_ocr_images/word_36482.png
ಲಕ್ಷ್ಮಿ,kannada_ocr_images/word_36483.png
ನಿಶಾ,kannada_ocr_images/word_36484.png
ಬಂಗೆರ,kannada_ocr_images/word_36485.png
ಶೀಲಾ,kannada_ocr_images/word_36486.png
ನಾಯಕ್,kannada_ocr_images/word_36487.png
ಬಂದು,kannada_ocr_images/word_36488.png
ಕಲಾವಿದರಿಗೆ,kannada_ocr_images/word_36489.png
ವಿನಂತಿಸಿ,kannada_ocr_images/word_36490.png
ಹುಡುಕು,kannada_ocr_images/word_36491.png
ಮಹದಾಯಿ,kannada_ocr_images/word_36492.png
ಉದಯವಾಣಿ,kannada_ocr_images/word_36493.png
ಮಹದಾಯಿ,kannada_ocr_images/word_36494.png
ಸಂಬಂಧಿಸಿದಂತೆ,kannada_ocr_images/word_36495.png
ಗೋವಾ,kannada_ocr_images/word_36496.png
ಮೊರೆ,kannada_ocr_images/word_36497.png
ಹೋದರೆ,kannada_ocr_images/word_36498.png
ಹಿತ,kannada_ocr_images/word_36499.png
ಕಾಪಾಡಲು,kannada_ocr_images/word_36500.png
ಬೇಕು,kannada_ocr_images/word_36501.png
ಮಾಜಿ,kannada_ocr_images/word_36502.png
ಹಾಗೂ,kannada_ocr_images/word_36503.png
ಬುಧವಾರ,kannada_ocr_images/word_36504.png
ಮಾತನಾಡಿದ,kannada_ocr_images/word_36505.png
ಮೊರೆ,kannada_ocr_images/word_36506.png
ಹೋಗುವುದಾಗಿ,kannada_ocr_images/word_36507.png
ಗೋವಾ,kannada_ocr_images/word_36508.png
ಹೀಗಾಗಿ,kannada_ocr_images/word_36509.png
ನಡೆಸಿ,kannada_ocr_images/word_36510.png
ಅನುಕೂಲವಾಗಿದೆ,kannada_ocr_images/word_36511.png
ಹೋರಾಟಗಾರರು,kannada_ocr_images/word_36512.png
ಕುರಿತು,kannada_ocr_images/word_36513.png
ಒದಗಿಸುವಂತೆ,kannada_ocr_images/word_36514.png
ಜಲ,kannada_ocr_images/word_36515.png
ಸಚಿವ,kannada_ocr_images/word_36516.png
ಅವರಿಗೆ,kannada_ocr_images/word_36517.png
ಹೋದ,kannada_ocr_images/word_36518.png
ಬಳಿಕ,kannada_ocr_images/word_36519.png
ನಡೆಸಿ,kannada_ocr_images/word_36520.png
ಈ,kannada_ocr_images/word_36521.png
ಕಾವೇರಿ,kannada_ocr_images/word_36522.png
ನದಿ,kannada_ocr_images/word_36523.png
ನೀರು,kannada_ocr_images/word_36524.png
ಹಂಚಿಕೆ,kannada_ocr_images/word_36525.png
ವಿವಾದ,kannada_ocr_images/word_36526.png
ಕಾನೂನು,kannada_ocr_images/word_36527.png
ಅದೇ,kannada_ocr_images/word_36528.png
ರೀತಿ,kannada_ocr_images/word_36529.png
ಮಹದಾಯಿ,kannada_ocr_images/word_36530.png
ಅವರು,kannada_ocr_images/word_36531.png
ಇದೇ,kannada_ocr_images/word_36532.png
ವೇಳೆ,kannada_ocr_images/word_36533.png
ಅಂಗಳಕೆ,kannada_ocr_images/word_36534.png
ಹರಿವಳೇ,kannada_ocr_images/word_36535.png
ತೆರದ,kannada_ocr_images/word_36536.png
ಮನಸಿನ,kannada_ocr_images/word_36537.png
ಶಿಲೆಯಂತಾಗಲಾರೆ,kannada_ocr_images/word_36538.png
ನಾನು,kannada_ocr_images/word_36539.png
ನಾ,kannada_ocr_images/word_36540.png
ಹಾಗಾಗಿ,kannada_ocr_images/word_36541.png
ನಾ,kannada_ocr_images/word_36542.png
ಈ,kannada_ocr_images/word_36543.png
ಗೂಗಲ್,kannada_ocr_images/word_36544.png
ಸಮೀಪದ,kannada_ocr_images/word_36545.png
ಮಗುವಿನ,kannada_ocr_images/word_36546.png
ಕಾಲಿಗೆ,kannada_ocr_images/word_36547.png
ಅಂಗನವಾಡಿ,kannada_ocr_images/word_36548.png
ಸಹಾಯಕಿ,kannada_ocr_images/word_36549.png
ಬರೆ,kannada_ocr_images/word_36550.png
ಆರೋಪ,kannada_ocr_images/word_36551.png
ಕೇಳಿ,kannada_ocr_images/word_36552.png
ಈ,kannada_ocr_images/word_36553.png
ಕುರಿತು,kannada_ocr_images/word_36554.png
ಬುಧವಾರ,kannada_ocr_images/word_36555.png
ಅಂಗನವಾಡಿ,kannada_ocr_images/word_36556.png
ತಿಳಿದು,kannada_ocr_images/word_36557.png
ಬಂದ,kannada_ocr_images/word_36558.png
ಠಾಣೆ,kannada_ocr_images/word_36559.png
ಪೊಲೀಸರು,kannada_ocr_images/word_36560.png
ಹಾಗೂ,kannada_ocr_images/word_36561.png
ಮಹಿಳಾ,kannada_ocr_images/word_36562.png
ಇಲಾಖೆಯ,kannada_ocr_images/word_36563.png
ವಿಚಾರಣೆ,kannada_ocr_images/word_36564.png
ಮಗು,kannada_ocr_images/word_36565.png
ಬರೆ,kannada_ocr_images/word_36566.png
ವಜಾಗೊಳಿಸಲು,kannada_ocr_images/word_36567.png
ರಾಧಾ,kannada_ocr_images/word_36568.png
ದಾಖಲಿಸಲು,kannada_ocr_images/word_36569.png
ಸೂಚನೆ,kannada_ocr_images/word_36570.png
ಸಂತ,kannada_ocr_images/word_36571.png
ಮೇರಿಯ,kannada_ocr_images/word_36572.png
ಆಚರಣೆ,kannada_ocr_images/word_36573.png
ಬೆಸಿಲಿಕಾ,kannada_ocr_images/word_36574.png
ಶಿವಾಜಿನಗರದ,kannada_ocr_images/word_36575.png
ಸಂದಿಸುವ,kannada_ocr_images/word_36576.png
ಭಾನುವಾರ,kannada_ocr_images/word_36577.png
ಸಂಜೆ,kannada_ocr_images/word_36578.png
ಸಂತ,kannada_ocr_images/word_36579.png
ಮೇರಿಯ,kannada_ocr_images/word_36580.png
ದಿನದ,kannada_ocr_images/word_36581.png
ಅಂಗವಾಗಿ,kannada_ocr_images/word_36582.png
ಶಿವಾಜಿನಗರ,kannada_ocr_images/word_36583.png
ಬಸ್,kannada_ocr_images/word_36584.png
ಆನತಿ,kannada_ocr_images/word_36585.png
ಸಂತ,kannada_ocr_images/word_36586.png
ಮೇರಿ,kannada_ocr_images/word_36587.png
ಬೆಸಿಲಿಕಾ,kannada_ocr_images/word_36588.png
ಬಿಷಪ್,kannada_ocr_images/word_36589.png
ಸಂಜೆ,kannada_ocr_images/word_36590.png
ಸಂದೇಶ,kannada_ocr_images/word_36591.png
ನೀಡುವ,kannada_ocr_images/word_36592.png
ಮೂಲಕ,kannada_ocr_images/word_36593.png
ಚಾಲನೆ,kannada_ocr_images/word_36594.png
ಕೆಲವರು,kannada_ocr_images/word_36595.png
ಶಿಲುಬೆ,kannada_ocr_images/word_36596.png
ಹಿಡಿದು,kannada_ocr_images/word_36597.png
ರಥದ,kannada_ocr_images/word_36598.png
ಬೆಳಕು,kannada_ocr_images/word_36599.png
ಎದುರಿಗಿದ,kannada_ocr_images/word_36600.png
ಮುಖದ,kannada_ocr_images/word_36601.png
ಮೇಲೆ,kannada_ocr_images/word_36602.png
ಕಂಡು,kannada_ocr_images/word_36603.png
ಸಂಜೆ,kannada_ocr_images/word_36604.png
ಗಂಟೆ,kannada_ocr_images/word_36605.png
ಸುಮಾರಿಗೆ,kannada_ocr_images/word_36606.png
ಹೊರಟ,kannada_ocr_images/word_36607.png
ಸಂತ,kannada_ocr_images/word_36608.png
ಮೇರಿಯ,kannada_ocr_images/word_36609.png
ರಥವು,kannada_ocr_images/word_36610.png
ಶಿವಾಜಿನಗರ,kannada_ocr_images/word_36611.png
ಬಸ್,kannada_ocr_images/word_36612.png
ಬರುವ,kannada_ocr_images/word_36613.png
ಗಾಗಲೇ,kannada_ocr_images/word_36614.png
ಠೇವಣಿ,kannada_ocr_images/word_36615.png
ಉದಯವಾಣಿ,kannada_ocr_images/word_36616.png
ಹೂಳು,kannada_ocr_images/word_36617.png
ಕೊಳಚೆ,kannada_ocr_images/word_36618.png
ನೀರು,kannada_ocr_images/word_36619.png
ಸರಾಗವಾಗಿ,kannada_ocr_images/word_36620.png
ಹರಿಯದೆ,kannada_ocr_images/word_36621.png
ಕಾಟ,kannada_ocr_images/word_36622.png
ಮೀತಿ,kannada_ocr_images/word_36623.png
ಮೂಗು,kannada_ocr_images/word_36624.png
ಓಡಾಡುವ,kannada_ocr_images/word_36625.png
ರೋಗಗಳು,kannada_ocr_images/word_36626.png
ಹರಡುವ,kannada_ocr_images/word_36627.png
ಪಂಚಾಯಿತಿ,kannada_ocr_images/word_36628.png
ಅಧಿಕಾರಿಗಳು,kannada_ocr_images/word_36629.png
ಜಾಣ,kannada_ocr_images/word_36630.png
ರಾಶಿ,kannada_ocr_images/word_36631.png
ಮೂಲ,kannada_ocr_images/word_36632.png
ಕೊರತೆ,kannada_ocr_images/word_36633.png
ಕೂಡಲೇ,kannada_ocr_images/word_36634.png
ಅಧಿಕಾರಿಗಳು,kannada_ocr_images/word_36635.png
ಮಾಡಿದ,kannada_ocr_images/word_36636.png
ರಕ್ಷಿತ್,kannada_ocr_images/word_36637.png
ಸಿನಿ,kannada_ocr_images/word_36638.png
ಸಮಾಚಾರ,kannada_ocr_images/word_36639.png
ಮಾಡಿದ,kannada_ocr_images/word_36640.png
